0.0 0.0 0.0,277.83527 162.21686 262.70828,276.2264 161.35905 263.81848
0.0 0.0 0.0,324.34427 154.27538 276.93826,323.3168 155.13762 276.1178
268.70377 297.20435 116.1408,267.6017 298.00134 116.956276,266.58176 298.5591 117.83991
287.71768 167.49532 196.24596,287.20825 168.7275 195.46846,286.05585 170.33932 195.60703
342.4876 340.5424 130.43898,342.02652 340.83408 128.95891,341.4609 341.5351 127.753235
0.0 0.0 0.0,294.12195 137.5501 194.48851,293.41046 136.5701 194.01735
381.79596 147.67645 313.3192,381.31223 149.06348 312.12198,381.35684 150.33287 310.7363
302.3649 151.26035 182.30455,301.85757 153.08585 182.28416,301.02585 154.42854 182.74843
263.1652 158.85593 89.439606,262.93402 159.03441 89.614944,262.88116 159.08426 89.76942
205.8409 335.8983 153.37648,202.75696 336.50073 152.52324,199.96104 336.69638 152.01208
283.24405 198.3759 256.22543,282.82242 198.16652 256.6125,281.758 198.07584 257.72357
378.0971 158.22128 304.0709,378.10464 158.88649 302.89517,377.84747 159.82123 301.97665
165.81723 169.45575 179.11755,164.17131 169.76917 180.10023,162.56819 170.53256 180.9864
384.74246 142.62958 316.41296,385.39285 141.76836 317.29016,385.01447 142.24228 316.8043
288.681 199.43028 252.7415,287.34274 199.62173 251.67181,286.18976 199.85387 250.48845
213.62503 137.05629 214.44638,212.11696 136.05182 214.865,211.15213 135.29088 215.7077
313.37817 374.86267 274.83633,312.09314 373.59534 274.26483,311.048 372.66016 273.18784
267.98123 156.7699 82.00489,267.57156 157.07005 82.64691,266.96005 157.07129 83.89379
233.59492 326.52106 195.68556,232.3651 327.6161 196.80847,231.16571 328.96 197.57855
276.2264 161.35905 263.81848,275.22357 160.14551 265.01035,274.02365 159.07893 266.19418
252.52425 344.3461 152.31549,250.83156 341.18835 153.09839,249.31723 339.17273 153.29974
303.6649 144.96758 273.40488,302.44748 145.8034 272.40735,301.69226 147.03085 271.7476
312.21307 365.39215 315.58362,311.384 364.34512 314.24152,310.92792 362.86365 312.9701
227.49057 194.58621 235.35834,227.05351 194.53012 235.51788,226.35498 194.55699 236.30771
238.24872 178.37262 245.90837,237.2687 178.09528 246.66261,236.2176 177.3319 247.23227
281.94125 156.74844 171.64143,282.70132 155.5214 171.48135,283.09372 154.36015 171.30293
308.1439 188.94879 314.3859,307.6933 188.78516 313.43054,307.6143 188.39354 312.50342
314.28036 172.82599 212.42056,313.71225 173.96495 212.69817,313.25366 175.15036 212.96375
0.0 0.0 0.0,209.01878 351.63702 148.79616,208.84045 352.05048 148.59737
235.00299 107.88536 297.39386,234.57634 106.83426 297.92456,234.21289 105.84629 298.5179
183.50545 164.8594 166.5226,182.52411 165.1189 167.10426,181.60674 165.25143 167.85132
302.03415 152.18285 240.12407,300.949 152.77248 239.97308,299.45676 153.19073 239.57607
0.0 0.0 0.0,306.3785 169.22826 151.11543,305.5675 171.17485 151.30766
266.9398 389.2874 283.00986,269.05212 394.68454 286.0869,269.12277 398.52844 288.6556
262.8399 362.06317 265.98694,262.60977 360.20847 264.84375,261.95337 358.46246 263.7485
307.07425 190.38893 319.499,307.2686 190.14697 318.43253,307.13086 189.94786 317.40262
0.0 0.0 0.0,258.3718 138.99161 267.05594,258.2004 139.52194 265.985
295.42398 190.57812 161.52689,294.32715 191.39627 162.60295,293.1731 192.23166 163.58424
0.0 0.0 0.0,283.81012 334.52853 191.82545,283.77942 335.73175 191.85736
282.3641 170.88898 156.27808,282.39087 171.19017 156.60963,282.56915 170.65921 156.27621
303.726 179.10417 164.28224,302.057 179.40497 164.76456,301.0146 179.64784 165.36717
332.6838 128.25777 293.01126,332.35614 127.16903 294.1959,331.9809 126.03704 295.22913
278.1381 122.9797 277.70215,277.71167 123.628105 276.3323,277.17645 124.38306 274.96643
0.0 0.0 0.0,167.25755 168.95164 177.96391,165.81723 169.45575 179.11755
259.63373 165.67259 102.42686,259.42053 166.23706 103.26841,259.22714 166.36412 104.35307
307.52844 185.34247 307.098,307.07278 185.22574 306.05136,306.64243 185.09366 304.9414
318.98682 352.55682 294.6234,318.30954 351.74698 293.69897,317.64865 350.92334 292.78397
0.0 0.0 0.0,308.52533 354.8814 307.8821,307.47168 353.86124 306.92886
226.40167 213.52162 183.90019,225.19037 214.59468 184.03404,223.9409 215.58012 184.04974
253.41939 179.10988 281.05536,252.43063 178.67343 282.28036,251.1927 178.96645 283.4415
228.85579 152.57712 205.34224,228.0683 152.0404 205.62828,227.63028 151.26843 205.82831
335.55542 341.69623 235.219,334.14365 341.27634 234.42227,332.87537 340.8417 233.52371
279.36612 136.53073 229.49309,278.4741 137.70862 229.33774,277.39658 138.73111 228.96127
269.66757 139.89923 270.9711,269.4788 139.26387 271.46698,269.05203 138.48857 271.9765
352.7832 179.04048 255.93097,351.8817 178.07642 257.63733,351.0058 176.80452 259.1765
280.89084 163.25606 105.536766,279.33997 164.25958 106.360085,278.0371 164.767 107.34334
259.68674 167.40936 88.38644,259.65564 167.46341 88.95471,259.68573 167.61324 89.52313
223.77902 142.40938 292.91443,222.77075 141.41072 293.8599,221.65051 140.50961 295.34888
257.18674 189.50368 167.39082,256.40195 188.46336 166.58284,255.54543 187.22649 166.16646
303.2697 148.44263 181.77234,302.97833 149.8146 182.21423,302.3649 151.26035 182.30455
215.06471 129.68242 214.11574,214.61426 128.66853 214.45541,214.0093 127.81179 214.95746
282.20398 172.14337 97.53674,281.8836 171.89496 97.8623,281.50964 171.63936 98.40573
181.71419 162.71713 206.57861,180.64081 162.38898 206.80305,179.77576 162.45992 207.3077
339.5147 164.5461 262.0392,338.36398 165.29181 261.4736,337.28842 166.17918 260.972
307.07678 351.12674 146.187,306.74786 351.27493 147.291,306.73145 350.95425 148.50497
318.93695 140.62689 249.04366,317.70288 141.41664 248.98198,316.36053 142.00404 248.61775
215.6011 380.2819 263.63748,215.24644 381.0087 263.95224,214.91597 381.40298 264.05508
305.53812 316.11203 308.8612,304.48126 316.41925 308.12546,304.10004 316.32697 307.12793
338.61252 342.68613 236.77448,337.192 342.0662 235.94739,335.55542 341.69623 235.219
285.99634 312.97836 101.84762,284.92886 312.86563 102.96276,284.2716 313.33487 104.0171
0.0 0.0 0.0,278.09064 124.253265 287.6835,277.3463 123.1535 288.26022
229.57623 151.46802 191.17145,228.29092 150.21568 190.19112,227.38417 148.81036 189.9678
236.78865 139.8458 270.75787,234.09096 136.26886 272.7566,232.16537 133.8805 274.71387
296.269 163.26123 245.62137,295.7502 165.03741 245.57594,295.4405 166.94173 245.76901
291.98502 380.30286 287.9189,291.23434 379.60925 287.24066,290.48663 378.76352 286.5703
286.95413 378.09552 291.5361,286.39206 377.34805 290.50885,285.93875 376.4662 289.46786
303.14264 175.21165 154.02,302.31964 176.70457 154.74237,301.50327 178.16278 155.50975
249.15225 184.45753 180.3938,247.63004 183.68193 181.08508,246.14708 182.94917 181.75264
386.60004 139.04552 318.85324,384.74246 142.62958 316.41296,385.39285 141.76836 317.29016
320.24176 169.08426 301.21902,319.381 169.5552 300.59097,318.69153 169.65784 299.41116
179.29974 167.42194 161.04973,178.11908 168.2953 161.09418,177.15466 169.45284 161.1102
300.19775 140.63516 250.77516,298.2261 142.40544 249.48509,296.79272 144.12239 248.08044
0.0 0.0 0.0,268.91223 371.65002 237.79832,269.24023 369.53503 238.4801
301.69226 147.03085 271.7476,301.2154 148.48167 271.19427,300.54608 149.76048 270.62497
327.87766 168.48651 310.28485,327.19208 168.77377 309.3662,326.51974 168.96275 308.5551
302.97833 149.8146 182.21423,302.3649 151.26035 182.30455,301.85757 153.08585 182.28416
306.73145 350.95425 148.50497,306.43503 350.83734 149.82149,305.98947 350.48126 151.21661
291.3296 132.61102 264.71805,291.74747 134.55081 264.80573,291.64352 135.60228 265.0549
323.27625 368.3376 218.33455,322.5158 369.27182 219.1254,321.58 369.99857 219.8811
318.4501 328.1294 226.19466,316.835 325.82852 225.17662,316.30453 323.6745 223.81696
310.7819 352.2814 132.85292,310.2223 352.11862 133.8142,309.97437 351.99918 134.72398
0.0 0.0 0.0,294.94516 209.44615 227.87425,296.09586 209.04553 226.45609
326.6873 362.15607 305.395,326.10803 360.93896 304.48334,325.04236 360.22958 303.48477
290.32697 329.28522 197.2109,288.5671 326.11 196.03148,286.83337 323.10266 194.57428
282.56915 170.65921 156.27621,283.02652 173.35701 158.6707,282.94458 172.79854 157.64993
334.37094 184.42743 303.92386,333.78796 184.63164 302.0749,332.91495 184.61646 300.0806
0.0 0.0 0.0,319.12747 360.72122 319.12802,318.14774 359.88895 317.85727
312.64056 345.6831 285.2058,311.9128 344.7863 284.0023,311.13788 343.81683 282.78064
216.01027 139.56435 212.3679,214.66278 137.97556 213.1151,213.62503 137.05629 214.44638
313.15244 323.40747 288.48508,312.47507 323.60522 287.52823,311.84982 323.10464 286.84216
248.73222 177.34613 158.72705,248.67604 176.3992 157.38612,248.31905 175.31973 156.55122
280.7366 118.91519 284.0106,280.33984 119.52999 283.09067,279.99487 120.18915 282.11163
285.28784 159.40535 103.889854,283.7935 160.58255 104.489944,282.2829 161.96155 104.5683
327.24835 185.63947 341.89896,326.84125 185.64621 340.7887,326.2866 185.78075 339.69278
0.0 0.0 0.0,260.52414 356.0659 190.15717,259.11578 355.96024 190.38683
305.15536 349.8944 156.84776,305.4504 349.77066 155.79065,305.4766 349.813 154.91858
256.87073 180.4071 277.4511,255.60548 179.91168 278.58218,254.45961 179.55089 279.81326
0.0 0.0 0.0,249.75858 207.13324 176.67758,247.86487 207.77 174.88647
299.00992 324.03696 178.85939,298.6091 323.598 179.82216,298.12445 323.37527 180.7879
294.46487 136.9426 224.08806,294.49408 138.23712 225.03532,294.12134 139.44875 225.90297
329.3672 116.33231 300.89832,328.7122 115.60031 301.99844,328.33023 114.6361 302.7635
321.2243 186.04109 329.6882,320.42706 186.1327 328.50735,319.52817 186.03896 327.4027
293.0865 153.06274 199.2682,293.07495 154.85385 199.89027,292.87164 156.75024 200.32753
282.2991 172.1879 97.18489,282.26746 172.21306 97.26229,282.20398 172.14337 97.53674
304.30948 348.92746 163.88351,304.42148 348.7751 163.11095,304.55933 348.70062 162.18304
289.78384 164.94426 197.44084,288.56064 166.25113 196.74338,287.71768 167.49532 196.24596
261.95337 358.46246 263.7485,262.3528 356.3617 262.26083,262.03622 354.59302 260.93735
330.98383 122.20114 297.36176,330.3665 121.167145 298.25473,330.01538 119.9463 298.92194
291.00824 130.44409 264.26102,291.3356 132.13655 264.5359,291.5599 133.76785 264.80493
180.48085 166.90744 160.72934,179.29974 167.42194 161.04973,178.11908 168.2953 161.09418
308.40967 185.67674 309.02887,307.93094 185.47745 308.09933,307.52844 185.34247 307.098
156.82314 167.44429 217.65483,155.341 167.74353 218.70872,154.08205 168.92398 219.37794
0.0 0.0 0.0,265.38748 371.08823 250.79008,265.01306 370.17834 250.08029
303.1388 312.79486 220.84807,302.0078 311.78665 219.6639,300.5459 311.07785 218.6041
220.27188 192.38995 241.81145,219.38403 192.20471 242.67052,218.65877 191.63116 243.697
325.05917 181.03864 266.54526,324.05624 180.77959 265.48596,323.229 180.23563 264.36954
194.43398 161.11845 202.07059,193.1525 160.2487 202.73668,191.69283 159.79877 203.60478
199.1371 354.36618 150.5458,196.69029 357.81116 152.1473,195.24771 358.38992 152.52914
302.057 179.40497 164.76456,301.0146 179.64784 165.36717,299.76154 179.86942 165.78485
283.24496 174.86859 159.23555,283.51816 175.78847 160.91345,283.7454 177.77898 162.66502
334.50827 133.871 291.03934,333.9584 132.52292 291.5839,333.60526 131.10567 292.11237
242.14096 360.00677 236.6914,243.9016 362.211 236.93095,243.28287 362.8313 236.81442
278.99527 365.73074 276.8029,278.1121 364.6304 275.51053,277.26422 363.09473 274.3833
304.5281 328.49127 175.45013,303.4328 327.77835 175.31833,302.38382 328.38303 174.19153
319.66956 160.76186 273.29355,318.6312 161.16472 272.1192,317.50577 161.65697 271.05334
0.0 0.0 0.0,303.6649 144.96758 273.40488,302.44748 145.8034 272.40735
326.97845 325.12662 254.89493,325.91348 323.81854 254.26796,324.87717 322.71573 253.4071
230.08238 381.20456 266.70895,230.03157 382.52493 267.82803,230.29887 384.1388 268.95978
301.42725 347.27017 299.25317,301.01694 346.0905 298.2397,300.40903 345.1015 297.20682
0.0 0.0 0.0,248.73222 177.34613 158.72705,248.67604 176.3992 157.38612
0.0 0.0 0.0,305.8851 137.93239 208.50104,304.92447 139.06029 208.52153
262.9214 183.82442 271.6817,261.73663 183.22025 272.88235,260.65787 182.2227 274.01685
331.9809 126.03704 295.22913,331.57193 124.72677 295.86432,331.11783 123.36822 296.34613
0.0 0.0 0.0,311.5449 165.04306 264.07974,310.4843 165.55772 263.41245
267.19595 338.29547 118.477844,266.66922 337.74637 119.36631,266.3959 336.94553 120.408905
309.10257 341.4752 279.42038,307.9081 340.68753 278.18936,307.28 339.52173 276.94333
328.656 158.60391 292.0035,327.25827 159.72728 290.81396,326.2107 160.9176 289.66788
0.0 0.0 0.0,248.37169 206.68285 178.83073,246.65443 207.03845 179.68628
259.96494 167.59082 87.14944,259.79257 167.50468 87.78876,259.68674 167.40936 88.38644
0.0 0.0 0.0,257.58307 191.8467 176.93718,258.70255 193.75441 176.38933
259.41708 193.66646 172.05891,258.6881 192.63982 170.92094,258.3459 191.59244 169.53014
290.97125 318.93896 264.9753,290.30652 318.60178 264.64944,289.89465 318.46777 264.15436
265.4211 383.21188 279.18335,265.28564 382.88406 278.97314,265.51312 383.7917 279.54727
317.6239 186.50461 323.8683,317.11945 186.6542 322.72607,316.46918 186.8583 321.77942
295.39053 370.74374 267.71597,296.61667 368.15762 264.40872,295.63327 369.79645 266.72086
285.5742 209.95839 151.86887,285.75983 209.51938 150.54655,285.74722 209.29361 149.16455
0.0 0.0 0.0,276.7091 339.1292 285.03766,276.30948 336.17657 282.12033
286.56467 187.2766 209.39009,285.7826 188.61732 209.85066,285.3367 190.12155 210.04535
297.70706 140.22884 285.0515,297.11105 140.7384 284.14023,296.77908 141.28337 283.2184
285.74722 209.29361 149.16455,286.13187 208.96432 147.81279,286.33292 208.30925 146.68542
0.0 0.0 0.0,241.88298 148.55658 183.91519,241.77373 149.59526 184.2954
308.36563 136.93184 286.87527,307.82092 137.33612 286.3525,307.17786 137.76665 285.77548
183.70168 163.80731 205.29498,182.53407 163.29587 205.58342,181.71419 162.71713 206.57861
246.87367 157.37463 209.02603,246.34058 155.74309 207.85516,245.98706 153.8555 206.4977
245.45448 97.43697 270.3295,244.66281 96.64905 271.5151,244.37125 95.29845 272.37863
190.21152 164.01453 202.64345,188.8417 164.19304 203.67451,187.41487 164.23062 203.81816
289.6638 332.7171 281.66232,288.45413 331.6525 280.3369,286.92032 330.83698 278.16238
155.341 167.74353 218.70872,154.08205 168.92398 219.37794,152.92657 169.67625 220.29318
207.23013 351.92935 216.33946,206.16795 352.75873 217.35457,205.02443 353.61917 218.20107
180.55057 165.6223 168.3091,179.63086 165.56783 169.08566,178.56602 166.23167 169.62434
258.8041 295.69968 112.33525,258.6889 295.58496 113.46452,258.04544 296.9831 114.499565
0.0 0.0 0.0,232.35587 114.270386 259.09247,230.7484 111.24126 260.7573
0.0 0.0 0.0,303.726 179.10417 164.28224,302.057 179.40497 164.76456
267.39023 127.14249 224.41037,267.38406 129.04555 224.43086,267.4837 130.81334 224.37897
283.09372 154.36015 171.30293,283.20413 153.28731 171.63618,283.4609 152.22516 172.10907
245.78427 202.59311 252.88641,245.6556 201.70316 251.76732,245.8837 200.87767 250.55827
304.2325 170.61288 205.6449,301.45914 172.08852 205.53917,299.24744 173.42159 206.1485
283.4609 152.22516 172.10907,283.63953 151.11307 171.86906,284.23846 149.99976 172.19994
225.08083 194.1057 237.70961,224.10098 193.73962 238.59727,223.12778 193.24716 239.42046
336.64948 140.30807 287.1935,336.29596 139.04143 288.0867,336.0213 137.72067 288.86926
298.27408 139.25145 287.2284,298.2261 139.51222 285.92484,297.70706 140.22884 285.0515
0.0 0.0 0.0,255.43204 124.863235 129.27174,255.07224 123.42933 128.91469
303.97296 365.93497 266.1954,302.80737 365.1042 265.49075,301.65427 363.87006 264.97897
268.91223 371.65002 237.79832,269.24023 369.53503 238.4801,268.49774 367.94366 238.46935
305.7108 350.1269 152.78947,305.34854 349.7676 154.50691,305.26315 349.58682 156.46928
0.0 0.0 0.0,311.09158 185.99423 205.60608,309.9175 185.73663 205.33894
199.18205 327.3171 119.03983,198.77821 327.0006 117.85808,198.47598 326.55966 116.11318
317.8119 373.1616 224.02414,316.85712 373.90622 224.4992,316.26147 374.8467 225.08531
300.4785 129.81912 272.096,299.2877 132.66216 270.87628,298.35065 134.4083 270.26068
312.18124 182.55676 265.86423,311.23816 182.94016 264.04706,310.2838 183.44847 262.27502
247.62553 158.62186 209.63924,246.87367 157.37463 209.02603,246.34058 155.74309 207.85516
0.0 0.0 0.0,264.0307 367.90607 269.7291,264.0241 368.0959 269.89578
210.35783 176.82411 209.45651,208.66455 176.2832 210.53636,206.88747 176.1818 211.2881
284.48807 134.26526 224.86313,281.72156 137.6015 225.36043,280.2599 139.82373 225.8045
307.6143 188.39354 312.50342,307.70187 188.12016 311.50443,307.20453 187.49023 310.73367
363.7803 123.92456 299.55792,363.77637 122.54966 300.6307,363.28674 121.08463 301.49908
395.8812 195.60873 244.10764,394.906 195.63919 242.90694,393.89383 195.66414 241.68877
0.0 0.0 0.0,230.58124 149.35391 192.76276,230.22209 147.74217 192.74263
300.54608 149.76048 270.62497,299.72156 150.9178 270.30536,299.20157 152.3124 269.4885
257.02985 299.8705 119.587975,257.16953 300.8838 121.17144,256.70163 301.44257 122.65856
269.6201 295.73282 114.27888,269.0412 296.51166 115.162895,268.70377 297.20435 116.1408
312.11456 186.49033 314.69562,311.79163 186.19807 313.701,311.39236 185.97656 312.72388
0.0 0.0 0.0,298.24866 362.90985 258.85333,297.89154 362.29086 258.60345
300.6974 181.03409 244.27097,299.6159 180.77899 244.99774,298.7935 180.54567 245.77185
267.7209 391.21667 284.05695,266.8596 388.91595 282.71457,265.86273 386.82547 281.57098
255.2797 177.21188 103.1929,255.37595 177.70435 101.9167,255.33008 178.22409 100.84469
304.058 146.49722 181.19919,303.85098 147.52812 181.43736,303.2697 148.44263 181.77234
319.12747 360.72122 319.12802,318.14774 359.88895 317.85727,316.8918 359.35052 316.585
301.495 315.35574 302.03973,300.5815 315.23804 301.0439,299.85507 315.23944 299.82944
275.17535 360.048 270.87125,274.34348 359.20526 270.09567,273.68402 358.07962 269.10306
274.9332 148.09554 262.65094,274.55936 147.06097 262.56393,274.18497 146.05127 262.4218
0.0 0.0 0.0,218.85493 137.10333 209.52592,217.93184 135.22914 210.4229
279.2796 120.738914 281.11575,278.8984 121.52701 280.0908,278.84937 122.35709 278.866
288.5671 326.11 196.03148,286.83337 323.10266 194.57428,286.58203 322.60956 194.43434
298.0839 125.47436 217.17484,298.28656 125.29268 217.05956,298.25153 125.58281 217.12547
0.0 0.0 0.0,292.30054 170.19035 202.88135,292.15317 171.13023 203.97157
326.2866 185.78075 339.69278,325.65997 185.61789 338.5566,325.47873 185.66782 337.11014
188.60295 338.52197 151.44557,187.53905 338.55334 151.72891,186.47427 338.58795 151.9259
184.4636 339.04886 152.31607,183.46637 339.21924 152.45134,182.59622 339.62402 152.9748
0.0 0.0 0.0,234.23161 153.12029 123.34703,234.46475 153.15323 123.055916
263.97903 349.6149 257.77985,263.6997 348.19025 256.23898,263.33362 346.65417 254.84158
271.1895 402.64276 291.6849,270.55405 401.72372 290.80234,270.1452 400.15894 289.70276
215.79875 343.96048 208.81723,214.88197 344.7361 210.31906,213.93391 346.00555 211.16556
298.2261 142.40544 249.48509,296.79272 144.12239 248.08044,295.4646 145.55743 247.48419
298.25153 125.58281 217.12547,297.81906 126.04704 217.3564,296.9037 126.512634 217.95395
255.54346 179.14505 98.89168,255.27693 179.55637 98.09641,255.48141 180.09834 97.31386
229.04483 144.72455 192.5144,228.73509 143.36511 193.26315,228.62999 141.7268 193.20953
307.8885 179.32149 163.61206,307.39746 179.35298 163.94289,306.7519 179.67091 164.02014
392.67593 195.9334 240.5461,391.19968 195.79077 239.72472,390.2646 195.65102 238.48189
0.0 0.0 0.0,312.21307 365.39215 315.58362,311.384 364.34512 314.24152
231.04613 373.5801 261.9243,230.81909 374.71127 262.3934,230.45892 375.75287 263.187
0.0 0.0 0.0,229.4542 130.65932 276.38553,231.95003 133.91217 274.54556
268.66354 130.55042 231.50792,269.00064 129.17116 230.76799,268.85928 128.17152 230.1231
257.8677 198.45575 268.232,257.31973 198.58087 266.4704,256.31027 198.59344 264.8612
264.53238 154.02393 242.3184,264.9601 152.82161 242.12677,265.09747 151.78262 241.93721
324.13635 162.5964 287.51144,323.05374 163.95816 286.6085,321.81863 165.49083 285.86456
0.0 0.0 0.0,258.8041 295.69968 112.33525,258.6889 295.58496 113.46452
0.0 0.0 0.0,296.5976 189.57278 160.63336,295.42398 190.57812 161.52689
0.0 0.0 0.0,264.8096 374.43814 274.33508,265.28427 382.67606 278.94104
414.93335 167.64807 166.71822,413.78427 168.40845 166.81194,412.4093 168.79947 166.91446
291.76843 137.04143 265.59134,291.81592 137.71738 265.80737,291.84427 138.5396 265.87567
343.9641 340.1813 135.17558,343.45187 340.6262 133.71324,342.90704 340.90952 132.22049
327.93945 113.672005 303.43027,327.56503 112.70681 304.00415,327.27985 111.6894 304.41702
0.0 0.0 0.0,248.20361 136.63585 180.99821,247.6239 138.0042 181.18202
224.28563 371.38058 257.9281,223.45276 372.36923 258.42825,221.96008 373.41113 258.7065
321.10947 325.45502 295.23212,320.69925 325.50848 295.2501,319.88397 325.50037 295.32016
296.66467 200.40637 258.94086,295.25427 200.1062 258.11664,293.94455 199.72466 257.1319
306.25348 358.18857 176.96257,305.37863 357.09665 177.62448,305.0658 356.40454 178.75304
338.24173 342.52542 236.36461,337.45117 342.23718 236.06834,336.61356 341.91754 235.75407
266.79733 355.34717 189.82758,265.7076 355.72736 189.7659,264.5575 356.04123 189.90291
196.29007 162.37125 159.67755,195.15535 162.37003 159.88324,194.17879 162.81903 160.36131
300.949 152.77248 239.97308,299.45676 153.19073 239.57607,297.83444 153.68964 239.46146
201.4019 357.58548 222.2077,200.1043 358.21542 222.95525,198.7735 358.81778 223.64503
312.6102 182.85226 266.37833,311.66873 182.74883 264.82535,310.43478 182.60545 263.4968
0.0 0.0 0.0,368.3917 158.74522 162.52333,367.90018 159.94966 162.69418
293.04688 135.46039 193.64084,292.37192 134.66418 192.67229,291.6657 133.11092 193.01723
263.24323 363.79456 266.9603,262.8399 362.06317 265.98694,262.60977 360.20847 264.84375
0.0 0.0 0.0,251.77611 197.78949 255.82596,251.59457 197.80043 254.80043
301.09232 201.64998 262.63092,300.23557 201.12941 261.62164,299.19382 200.64856 260.72577
231.38481 372.2068 261.00464,231.25462 372.81247 261.33936,231.04613 373.5801 261.9243
233.55441 157.68256 116.545685,234.06784 158.01917 117.71289,234.41554 158.10678 120.35615
0.0 0.0 0.0,295.39053 370.74374 267.71597,296.61667 368.15762 264.40872
269.20535 363.73663 238.32368,268.65036 362.4216 238.34724,268.46805 361.3388 238.15535
0.0 0.0 0.0,234.8575 325.42587 194.57559,233.59492 326.52106 195.68556
0.0 0.0 0.0,254.99738 297.61688 116.27003,256.40314 298.9835 118.01091
0.0 0.0 0.0,331.70294 168.60616 318.26907,331.6197 168.63316 317.76166
333.3552 357.52228 207.58055,332.5264 358.72943 208.48805,332.07727 360.06226 209.61559
225.79924 194.66168 236.5854,225.08083 194.1057 237.70961,224.10098 193.73962 238.59727
314.9805 357.40994 314.26828,313.66708 356.6939 313.2157,312.44485 356.16092 311.91794
309.9423 362.03452 171.50496,309.06717 361.12943 172.46468,308.94174 360.5154 173.74594
186.13582 163.24197 159.74254,184.94731 163.33498 159.79987,183.99467 164.44345 160.08917
0.0 0.0 0.0,237.74681 309.71918 90.55903,237.83813 309.56732 90.101006
266.66922 337.74637 119.36631,266.3959 336.94553 120.408905,265.6979 335.9779 121.61926
297.11795 206.9814 224.02731,297.58612 206.06625 222.65482,298.0846 205.30951 221.18729
296.79272 144.12239 248.08044,295.4646 145.55743 247.48419,294.20102 146.84354 246.30658
312.20496 173.55917 254.20638,310.85895 173.05453 254.04706,309.50986 172.62561 253.9095
328.6862 144.70927 252.65196,326.6989 145.56998 251.63463,325.01126 146.50774 250.06915
245.77388 199.35095 248.26755,246.06934 198.37007 247.21887,246.30559 197.92982 245.79779
0.0 0.0 0.0,383.64917 194.56154 230.35753,382.56042 194.08636 230.03964
283.9046 200.30486 248.33426,282.78918 200.72131 247.37952,281.70087 200.63808 246.40013
212.89957 347.1578 212.013,211.71333 348.1394 212.83012,210.75081 349.1562 213.88023
348.06644 348.11993 244.72173,346.88113 347.35376 243.35515,345.7933 346.2374 242.09877
304.57837 125.86073 270.7109,302.00894 128.44218 270.74423,300.4785 129.81912 272.096
248.37169 206.68285 178.83073,246.65443 207.03845 179.68628,244.87999 207.01923 180.43198
276.5657 121.19136 289.95056,276.0145 120.11973 290.48154,275.493 119.13649 291.1672
215.73624 130.33449 213.40321,215.06471 129.68242 214.11574,214.61426 128.66853 214.45541
318.2113 324.79437 293.96786,317.39362 324.55118 292.48026,315.96033 324.018 290.83118
271.10962 316.93292 126.60911,270.61737 316.8322 127.59173,269.95352 316.53207 128.52403
285.89667 199.60635 253.22537,283.24405 198.3759 256.22543,282.82242 198.16652 256.6125
315.64914 167.20392 303.06073,314.96915 167.64777 301.8804,314.30713 167.98915 300.73715
217.41852 378.6408 262.66248,216.50174 379.6131 263.1376,215.6011 380.2819 263.63748
267.6857 135.09604 234.23213,268.0526 133.6725 233.36841,268.29257 132.09808 232.41982
186.17744 163.67055 204.38878,185.06198 163.35138 205.22205,183.70168 163.80731 205.29498
363.28674 121.08463 301.49908,363.3966 119.99433 302.82288,363.3949 118.82299 303.96204
203.67336 355.9225 220.55055,201.83968 356.05188 221.07257,201.4019 357.58548 222.2077
0.0 0.0 0.0,241.0642 312.927 113.32711,240.31865 312.80093 111.69395
318.70697 344.20892 149.72878,317.1102 344.71976 150.88132,315.71643 344.42044 152.10292
316.8918 359.35052 316.585,316.1844 358.36523 315.2227,314.9805 357.40994 314.26828
0.0 0.0 0.0,289.62543 325.2183 192.52939,288.87225 324.82263 192.07547
283.1579 173.67592 158.54063,283.24496 174.86859 159.23555,283.51816 175.78847 160.91345
154.08205 168.92398 219.37794,152.92657 169.67625 220.29318,151.45595 170.06725 221.08876
309.91812 183.73132 261.77295,309.34598 184.23917 260.04193,308.4604 184.80336 258.46982
283.02652 173.35701 158.6707,282.94458 172.79854 157.64993,282.63358 172.44258 157.26703
0.0 0.0 0.0,306.24448 313.1601 226.63559,305.4406 312.93246 224.57895
282.2847 159.07292 290.57596,283.04675 160.72952 289.9661,285.25122 162.70381 288.7984
302.32315 328.45126 173.57866,301.9793 327.1118 174.99036,301.20334 326.43524 176.51982
191.7203 164.09715 202.07333,190.21152 164.01453 202.64345,188.8417 164.19304 203.67451
196.86162 337.12927 151.56033,195.57162 337.5507 151.36499,194.3713 337.4901 151.5025
281.4769 118.09463 284.61038,280.7366 118.91519 284.0106,280.33984 119.52999 283.09067
277.83527 162.21686 262.70828,276.2264 161.35905 263.81848,275.22357 160.14551 265.01035
329.11276 172.07727 258.22504,327.978 172.84718 257.73105,326.83383 173.75331 257.68195
0.0 0.0 0.0,298.8973 330.95062 266.12024,297.64023 329.68582 264.389
305.45496 168.9918 258.4042,304.59952 168.85045 257.46912,303.6939 169.38481 257.02356
260.18076 308.7056 112.466,259.87027 308.46677 113.854294,259.4985 308.49066 115.24922
265.28564 382.88406 278.97314,265.51312 383.7917 279.54727,265.9584 385.3772 280.73526
0.0 0.0 0.0,309.7541 162.1521 195.25595,308.4468 162.99796 194.6717
